Round,Expected Reward,Regret,Real Reward,Cumulative Expected Reward,Cumulative Regret,Cumulative Real Reward,exploration_parameter
5,0.914367942124216,0.937349010795305,0.9415418590012967,4.97842184690775,6.131879870609375,4.893261148085216,0.5
6,0.9137283282405313,0.9379886246789891,0.9123016662023967,5.892150175148281,7.069868495288365,5.805562814287612,0.5
7,0.9487088445691185,0.9030081083504021,0.9071646198296708,6.840859019717398,7.972876603638765,6.712727434117281,0.5
8,0.9390605109232455,0.9126564419962748,1.0754224409659445,7.779919530640647,8.88553304563504,7.788149875083224,0.5
9,0.8704529982726261,0.981263954646894,0.9055616890638448,8.650372528913275,9.866797000281935,8.693711564147067,0.5
10,0.9627061203354093,0.8890108325841116,0.991787218100888,9.613078649248683,10.75580783286605,9.685498782247954,0.5
11,0.9006321740939888,0.951084778825532,0.7912450893796396,10.51371082334267,11.706892611691583,10.476743871627594,0.5
12,1.0737584676376202,0.777958485281901,1.0951453401799112,11.587469290980291,12.484851096973477,11.571889211807507,0.5
13,1.0264917757081635,0.8252251772113576,0.8737496645326729,12.61396106668845,13.310076274184832,12.445638876340176,0.5
14,1.0893928031318882,0.7623241497876326,0.9509288849073514,13.703353869820344,14.072400423972471,13.396567761247532,0.5
15,1.1627581847246127,0.6889587681949086,1.1714996415818735,14.86611205454495,14.761359192167376,14.568067402829408,0.5
16,1.2398179734739359,0.6118989794455848,1.3684796597916897,16.105930028018882,15.373258171612967,15.936547062621095,0.5
17,1.2247696886835708,0.6269472642359502,1.3601743631565515,17.330699716702462,16.000205435848915,17.29672142577766,0.5
18,1.2587064575158553,0.5930104954036662,1.3172282106754212,18.58940617421831,16.593215931252576,18.61394963645307,0.5
19,1.3342710265559734,0.5174459263635485,1.2747792570308443,19.923677200774293,17.110661857616122,19.88872889348391,0.5
20,1.3082339115636359,0.5434830413558857,1.211029557840579,21.231911112337922,17.654144898972014,21.09975845132449,0.5
21,1.3423808400433033,0.5093361128762185,1.1158020046618382,22.574291952381223,18.163481011848233,22.215560455986335,0.5
22,1.359298312805272,0.4924186401142498,1.3520548471423195,23.933590265186496,18.65589965196248,23.56761530312865,0.5
23,1.3852030290301998,0.46651392388932167,1.313879128129048,25.318793294216704,19.122413575851805,24.881494431257693,0.5
24,1.3771247248828717,0.47459222803664963,1.3461705213367978,26.695918019099558,19.597005803888457,26.227664952594502,0.5
25,1.4334206645892735,0.4182962883302484,1.5540147018021242,28.129338683688825,20.015302092218704,27.781679654396616,0.5
